chunk_id,canonical_url,url,url_hash,seed_url_id,chunk_index,section_heading,heading_path,chunk_text,embedding_text,token_count,nearby_links,category_id,category_label,domain,source_group,source_owner,source_publisher,authority_level,terms_url,licence_or_terms,retrieved_at,source_updated_at,source_priority_rank,freshness_score,content_hash,section_hash,info_type_tags,has_contact_info,has_required_docs,has_eligibility,has_costs_coverage,has_location,has_deadlines,has_booking_steps,has_emergency_info,review_status,label_method,label_confidence,vector_id,student_type,jurisdiction,language,risk_level,pipeline_version,pipeline_run_id,artifact_schema_version,generated_at,questionnaire_metadata_version,seed_config_hash,questionnaire_config_hash,crawl_config_hash,chunking_config_version,link_priority_config_version,embedding_model
74385626984fbc74fbe6,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,1,Eligibility,How To Access Hub Clinical Services > Eligibility,See Hub Policies - Eligibility .,How To Access Hub Clinical Services > Eligibility: See Hub Policies - Eligibility .,14,"[""https://www.mcgill.ca/wellness-hub/contact-us/hub-policies""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,ac567ab46d27c267bc49ce844d9f659d3c22ffc454566f04fc26b2f20e6ea8aa,booking_steps|eligibility,false,false,true,false,false,false,true,false,silver_unreviewed,deterministic_keyword,high,74385626984fbc74fbe6,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
6fa734a4c16c0a3bfe9a,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,2,Fees,How To Access Hub Clinical Services > Fees,See Hub Policies - Fees .,How To Access Hub Clinical Services > Fees: See Hub Policies - Fees .,14,"[""https://www.mcgill.ca/wellness-hub/contact-us/hub-policies""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,475de3dbd502dfcd8f75b74a08fcd55c4d92a526501c5be4a320793a7961435e,booking_steps|costs_coverage,false,false,false,true,false,false,true,false,silver_unreviewed,deterministic_keyword,high,6fa734a4c16c0a3bfe9a,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
cdd248703003f84a05c6,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,3,Confidentiality and Release of Information,How To Access Hub Clinical Services > Confidentiality and Release of Information,See Hub Policies - Confidentiality and Release of Information .,How To Access Hub Clinical Services > Confidentiality and Release of Information: See Hub Policies - Confidentiality and Release of Information .,22,"[""https://www.mcgill.ca/wellness-hub/contact-us/hub-policies""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,07ce820925ca5f7bde879630310f1a4b637db97901f5097f6c7ad1b9bf5451d3,booking_steps|required_docs,false,true,false,false,false,false,true,false,silver_unreviewed,deterministic_keyword,high,cdd248703003f84a05c6,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
cb864a05db8e67724a09,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,4,Personal Information Changes,How To Access Hub Clinical Services > Personal Information Changes,See Personal Information Changes .,How To Access Hub Clinical Services > Personal Information Changes: See Personal Information Changes .,15,"[""https://www.mcgill.ca/wellness-hub/contact-us/hub-policies""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,9dda264253988bec5464c31d377ee2e1dc1cf3fbd3c50fb3789696a20edfbf27,booking_steps|required_docs,false,true,false,false,false,false,true,false,silver_unreviewed,deterministic_keyword,high,cb864a05db8e67724a09,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
15ac3ac7f8b5e1016ec4,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,5,Insurance,How To Access Hub Clinical Services > Insurance,"Not sure which insurance plans you are enrolled in? Check your Account Summary in Minerva to see if you have paid for the McGill IHI Plan or SSMU/PGSS/MCSS supplemental health or dental plans. McGill International Health Insurance Plan Provincial Health Insurance Plans Supplemental Health Insurance Plans (SSMU, PGSS, MCSS) Private Health Insurance","How To Access Hub Clinical Services > Insurance: Not sure which insurance plans you are enrolled in? Check your Account Summary in Minerva to see if you have paid for the McGill IHI Plan or SSMU/PGSS/MCSS supplemental health or dental plans. McGill International Health Insurance Plan Provincial Health Insurance Plans Supplemental Health Insurance Plans (SSMU, PGSS, MCSS) Private Health Insurance",60,"[""https://horizon.mcgill.ca/pban1/twbkwbis.P_WWWLogin"", ""https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,bb0c2abd3ec2f53c9a6e08ee38343e6d1a11d32e4d92f485f2126fadf3755bd4,booking_steps|costs_coverage|required_docs,false,true,false,true,false,false,true,false,silver_unreviewed,deterministic_keyword,high,15ac3ac7f8b5e1016ec4,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
bd4b750985a4915d7852,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,6,McGill International Health Insurance Plan,How To Access Hub Clinical Services > McGill International Health Insurance Plan,The McGill International Health Insurance (IHI) Plan is mandatory for all international students. Canadian Non-Residents or new Permanent Residents who do not have provincial health insurance coverage may opt in to the International Health Insurance Plan . Students also have access to supplemental health and dental insurance through their student society.,How To Access Hub Clinical Services > McGill International Health Insurance Plan: The McGill International Health Insurance (IHI) Plan is mandatory for all international students. Canadian Non-Residents or new Permanent Residents who do not have provincial health insurance coverage may opt in to the International Health Insurance Plan . Students also have access to supplemental health and dental insurance through their student society.,63,"[""https://www.mcgill.ca/internationalstudents/health"", ""https://www.mcgill.ca/internationalstudents/health/canadian-non-residents-and-permanent-residents""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,65a794ce382c9217ccc3c54a84726c691afa9fa089b501147bb7107d41f5573a,booking_steps|costs_coverage|required_docs,false,true,false,true,false,false,true,false,silver_unreviewed,deterministic_keyword,high,bd4b750985a4915d7852,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
7a0919e8138bb0f5d127,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,7,Activate Your Coverage:,How To Access Hub Clinical Services > McGill International Health Insurance Plan > Activate Your Coverage:,You must activate your coverage in Minerva to be able to use your insurance coverage and make claims.,How To Access Hub Clinical Services > McGill International Health Insurance Plan > Activate Your Coverage:: You must activate your coverage in Minerva to be able to use your insurance coverage and make claims.,34,"[""http://mcgill.ca/internationalstudents/health/activate-your-coverage""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,6f9d9d545e2aad13de9a9eea4b5e5ac292f59b9f90e44fd7330ea195e3b78d42,booking_steps|costs_coverage,false,false,false,true,false,false,true,false,silver_unreviewed,deterministic_keyword,high,7a0919e8138bb0f5d127,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
ec339ba40571370a07f2,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,8,Make a Claim:,How To Access Hub Clinical Services > McGill International Health Insurance Plan > Make a Claim:,"Whenever you go to a clinic outside McGill, you will most likely need to pay for any medical services received, and then submit a claim to your insurance provider(s).","How To Access Hub Clinical Services > McGill International Health Insurance Plan > Make a Claim:: Whenever you go to a clinic outside McGill, you will most likely need to pay for any medical services received, and then submit a claim to your insurance provider(s).",45,"[""http://mcgill.ca/internationalstudents/health/claims""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,553729b106114313992145fcb7f5055d5aba7dbc04cc91515503e90bb9f56ffd,booking_steps|costs_coverage|required_docs,false,true,false,true,false,false,true,false,silver_unreviewed,deterministic_keyword,high,ec339ba40571370a07f2,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
3e294de246804db1e685,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,9,Provincial Health Insurance Plans,How To Access Hub Clinical Services > Provincial Health Insurance Plans,These plans are available to Residents of Canada. Your provincial health care plan provides coverage for primary health care and care in hospitals. Students studying outside of their province of residency must inform their provincial health agency in order to maintain their coverage. Contact your provincial health agency:,How To Access Hub Clinical Services > Provincial Health Insurance Plans: These plans are available to Residents of Canada. Your provincial health care plan provides coverage for primary health care and care in hospitals. Students studying outside of their province of residency must inform their provincial health agency in order to maintain their coverage. Contact your provincial health agency:,59,[],mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,b8726e66592a6954d6195902f33c9601bb30a0e82a52b68c288a5f1f04981aa4,booking_steps|contact|costs_coverage|eligibility|required_docs,true,true,true,true,false,false,true,false,silver_unreviewed,deterministic_keyword,high,3e294de246804db1e685,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
7bb9d8ae1b38ac1b08d6,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,10,Provincial Health Agencies,How To Access Hub Clinical Services > Provincial Health Insurance Plans > Provincial Health Agencies,"Alberta British Columbia Manitoba New Brunswick Newfoundland and Labrador Northwest Territories Nova Scotia Nunavut Ontario Prince Edward Island Quebec Saskatchewan Yukon If you are a Canadian citizen without provincial residency, please visit the International Student Services Health Insurance website for more information.","How To Access Hub Clinical Services > Provincial Health Insurance Plans > Provincial Health Agencies: Alberta British Columbia Manitoba New Brunswick Newfoundland and Labrador Northwest Territories Nova Scotia Nunavut Ontario Prince Edward Island Quebec Saskatchewan Yukon If you are a Canadian citizen without provincial residency, please visit the International Student Services Health Insurance website for more information.",57,"[""http://www.hss.gov.yk.ca/yhcip.php"", ""http://www.ramq.gouv.qc.ca/fr/citoyens/assurance-maladie/Pages/assurance-maladie.aspx"", ""https://gov.nu.ca/health/information/nunavut-health-care-plan-updating-your-information"", ""https://novascotia.ca/dhw/msi"", ""https://www.alberta.ca/ahcip.aspx"", ""https://www.ehealthsask.ca/residents/health-cards/Pages/Update-or-Replace-a-Health-Card.aspx"", ""https://www.gov.mb.ca/health/mhsip/leavingmanitoba.html"", ""https://www.health.gov.nl.ca/health/mcp/index.html"", ""https://www.hss.gov.nt.ca/en/services/nwt-health-care-plan/general-information-residents"", ""https://www.mcgill.ca/internationalstudents/health/whos-covered/canadian-non-resident"", ""https://www.ontario.ca/page/ohip-coverage-across-canada"", ""https://www.princeedwardisland.ca/en/information/health-pei/pei-health-card"", ""https://www2.gnb.ca/content/gnb/en/departments/health/MedicarePrescriptionDrugPlan.html"", ""https://www2.gov.bc.ca/gov/content/health/health-drug-coverage/msp/bc-residents""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,1675f5f19b55d1cc446e95ad0974b0a038e08cd7a868e2b7a56c078946e3bed7,booking_steps|costs_coverage|required_docs,false,true,false,true,false,false,true,false,silver_unreviewed,deterministic_keyword,high,7bb9d8ae1b38ac1b08d6,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
d1e4426fb4d6944b1474,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,11,"Supplemental Health Insurance Plans (SSMU, PGSS, MCSS)","How To Access Hub Clinical Services > Supplemental Health Insurance Plans (SSMU, PGSS, MCSS)","Supplemental health and dental plans help you pay for services that are not covered by the McGill IHI Plan. International students are automatically enrolled in the SSMU, PGSS, or MCSS dental plans. Canadian residents are automatically enrolled in the SSMU, PGSS, or MCSS health and dental plans if registered in a Fall semester (details available on the Student Accounts website). Students may choose to opt-in or opt-out of these plans during the Change-of-Coverage and Opt-Out Period (visit studentcare.ca for instructions).","How To Access Hub Clinical Services > Supplemental Health Insurance Plans (SSMU, PGSS, MCSS): Supplemental health and dental plans help you pay for services that are not covered by the McGill IHI Plan. International students are automatically enrolled in the SSMU, PGSS, or MCSS dental plans. Canadian residents are automatically enrolled in the SSMU, PGSS, or MCSS health and dental plans if registered in a Fall semester (details available on the Student Accounts website). Students may choose to opt-in or opt-out of these plans during the Change-of-Coverage and Opt-Out Period (visit studentcare.ca for instructions).",94,"[""http://www.studentcare.ca/"", ""https://www.mcgill.ca/student-accounts/tuition-fees/non-tuition-charges/insurance""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,60882889eccfd2524ba7cf48b85e3784238b0fa641de81463e3300ae566e155f,booking_steps|contact|costs_coverage|deadlines|required_docs,true,true,false,true,false,true,true,false,silver_unreviewed,deterministic_keyword,high,d1e4426fb4d6944b1474,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
37ac2cb6fb2fb266f994,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,12,Private Health Insurance,How To Access Hub Clinical Services > Private Health Insurance,"Consult your insurance provider for information on your plan. If you're looking to buy private insurance, many banks and private insurance companies offer health and travel insurance. Be sure to compare costs and coverage limitations when choosing a plan. International students covered by private health insurance are not exempt from the McGill International Health Insurance plan.","How To Access Hub Clinical Services > Private Health Insurance: Consult your insurance provider for information on your plan. If you're looking to buy private insurance, many banks and private insurance companies offer health and travel insurance. Be sure to compare costs and coverage limitations when choosing a plan. International students covered by private health insurance are not exempt from the McGill International Health Insurance plan.",66,[],mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,cacd9e24b3119033251360a2716600bb6f4e40c9a9fc66ffed7d35d1aa8c9960,booking_steps|costs_coverage|deadlines|required_docs,false,true,false,true,false,true,true,false,silver_unreviewed,deterministic_keyword,high,37ac2cb6fb2fb266f994,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
7b0446045d43243b00a5,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,13,Insurance Tips:,How To Access Hub Clinical Services > Private Health Insurance > Insurance Tips:,"Familiarize yourself with your insurance plan(s) before you access healthcare or make a claim. Make sure your insurance card is valid and up to date. If you have more than one insurance plan, you can combine them to get more coverage when submitting a claim. Check with each provider to see where you should submit the claim first.","How To Access Hub Clinical Services > Private Health Insurance > Insurance Tips:: Familiarize yourself with your insurance plan(s) before you access healthcare or make a claim. Make sure your insurance card is valid and up to date. If you have more than one insurance plan, you can combine them to get more coverage when submitting a claim. Check with each provider to see where you should submit the claim first.",71,[],mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,12405ac0596e8ebfe776957e97ede7963dcfcef62f2af0e9af67b0826f94d072,booking_steps|costs_coverage|deadlines|required_docs,false,true,false,true,false,true,true,false,silver_unreviewed,deterministic_keyword,high,7b0446045d43243b00a5,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
2e060fd6904797b5549c,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,https://www.mcgill.ca/wellness-hub/about-hub/how-access-hub-clinical-services,fd8fe409ab9914b6fb23,mcgill-wellness-hub,14,Student Wellness Hub,How To Access Hub Clinical Services > Student Wellness Hub,Column 1 Student Services Campus Life & Engagement Career Planning Service First Peoples' House International Student Services Office of Religious and Spiritual Life Student Accessibility and Achievement Scholarships & Student Aid Student Services Student Services Campus Life & Engagement Career Planning Service First Peoples' House International Student Services Office of Religious and Spiritual Life Student Accessibility and Achievement Scholarships & Student Aid Student Services Campus Life & Engagement Career Planning Service First Peoples' House International Student Services Office of Religious and Spiritual Life Student Accessibility and Achievement Scholarships & Student Aid Column 2 Other McGill Health Resources McGill Dental Clinic McGill Sports Medicine Clinic Office of Medical Learner Affairs Other McGill Health Resources McGill Dental Clinic McGill Sports Medicine Clinic Office of Medical Learner Affairs McGill Dental Clinic McGill Sports Medicine Clinic Office of Medical Learner Affairs,How To Access Hub Clinical Services > Student Wellness Hub: Column 1 Student Services Campus Life & Engagement Career Planning Service First Peoples' House International Student Services Office of Religious and Spiritual Life Student Accessibility and Achievement Scholarships & Student Aid Student Services Student Services Campus Life & Engagement Career Planning Service First Peoples' House International Student Services Office of Religious and Spiritual Life Student Accessibility and Achievement Scholarships & Student Aid Student Services Campus Life & Engagement Career Planning Service First Peoples' House International Student Services Office of Religious and Spiritual Life Student Accessibility and Achievement Scholarships & Student Aid Column 2 Other McGill Health Resources McGill Dental Clinic McGill Sports Medicine Clinic Office of Medical Learner Affairs Other McGill Health Resources McGill Dental Clinic McGill Sports Medicine Clinic Office of Medical Learner Affairs McGill Dental Clinic McGill Sports Medicine Clinic Office of Medical Learner Affairs,147,"[""https://www.mcgill.ca/access-achieve/accessibility"", ""https://www.mcgill.ca/caps"", ""https://www.mcgill.ca/cle"", ""https://www.mcgill.ca/dentistry/patients/student-and-staff-dental-clinic"", ""https://www.mcgill.ca/fph"", ""https://www.mcgill.ca/internationalstudents"", ""https://www.mcgill.ca/morsl"", ""https://www.mcgill.ca/schoolofmedicine-learneraffairs/fr"", ""https://www.mcgill.ca/studentaid"", ""https://www.mcgill.ca/studentservices"", ""https://www.mcgillsportmedicineclinic.ca/services""]",mental_health,Mental health and wellbeing,www.mcgill.ca,mcgill,Student Wellness Hub,McGill University,official_university,https://www.mcgill.ca/copyright/,allows_non_commercial_or_link_and_paraphrase,2026-06-21T19:13:49+00:00,"Sun, 21 Jun 2026 05:01:54 GMT",40,0.736533,e948b4bda7a30f812f405be6ece752fae232a444ba1c64a9872e0a23f81f7f0e,b4581c07374483023a72208b48117765f704720ba04962837713022fa80e19fa,booking_steps|contact|location|required_docs,true,true,false,false,true,false,true,false,silver_unreviewed,deterministic_keyword,high,2e060fd6904797b5549c,international_student,mcgill,en,high_risk,1.0.0,20260701T223504Z,2,2026-07-01T22:35:04+00:00,2,a2858cb02a78ac24c244efe1f4b6b9a7cdc7801c914c1381a1917f1fd12ec3b8,c7be6a5508632e0cb9c502bc5a3259e35e5678431f51f451004fbbfd008c7258,2c774104781ff52e68c13b6dd36cb1048005621267e6632b8e4a11134b85e9f3,1,1,sentence-transformers/all-MiniLM-L6-v2
